Gene_symbol	TANK	RBCK1	CASC4	DUT	TMEM201	FBLN2	ABLIM3	MPRIP	MCF2L	EHBP1	COMMD5	GSN	GSPT1	PRMT2	INHBA	INSR	ISLR	LSP1	ATXN3	MYL6	SERPINA1	PPP2R1B	TMEM126B	ENY2	BMP1	SNRNP70	SOX15	DST	C12orf73	ZNF207	ADAMTS12	PCGF5	REPS1	CCND3	LRRFIP2	ZRANB2	H2AFV	CEP104	SLK	Cancer
Gene_ensembl_id	ENSG00000136560	ENSG00000125826	ENSG00000166734	ENSG00000128951	ENSG00000188807	ENSG00000163520	ENSG00000173210	ENSG00000133030	ENSG00000126217	ENSG00000115504	ENSG00000170619	ENSG00000148180	ENSG00000103342	ENSG00000160310	ENSG00000122641	ENSG00000171105	ENSG00000129009	ENSG00000130592	ENSG00000066427	ENSG00000092841	ENSG00000197249	ENSG00000137713	ENSG00000171204	ENSG00000120533	ENSG00000168487	ENSG00000104852	ENSG00000129194	ENSG00000151914	ENSG00000204954	ENSG00000010244	ENSG00000151388	ENSG00000180628	ENSG00000135597	ENSG00000112576	ENSG00000093167	ENSG00000132485	ENSG00000105968	ENSG00000116198	ENSG00000065613	Cancer
TCGA-BH-A204	4.9191514052	10.6367534436	19.6122053088	13.0434801069	1.60828100671	4.04876072005	16.9305262469	10.2271192046	3.86966419765	7.23239729806	9.05304915178	11.0276563113	60.1374945376	8.11581230052	17.4799685844	8.94005629817	30.1560083009	2.04656310585	0.663177106047	66.3846064933	3.92838216402	5.14497646718	16.3827973124	18.6297011941	1.58471014156	8.78314901517	0.239674939765	6.37817940237	4.57631058434	11.1652335061	6.93439351979	6.73174010043	9.62688655843	8.07915980348	5.34657994291	19.0743412993	53.7274687874	3.98470829942	36.1665747012	1
TCGA-BH-A18R	9.14470746817	8.56442765063	28.5746296249	12.5484187521	2.6124240674	10.1948613747	4.59418360761	6.48692064505	3.05697672417	5.07676681032	12.5814380486	14.1194260937	38.7650610302	9.08458136583	7.57463547469	8.6958445231	25.6814437523	6.05591968146	0.789217788078	143.807804147	1.85337936193	4.91066563109	10.6812998617	6.79682890981	2.90526358938	21.1149375236	4.92801234119	4.88186332703	4.37947722073	8.76718107143	6.12846108279	8.71731003683	9.12248606555	10.2234689945	6.35627897699	15.3200412499	40.6778811408	2.99954953309	23.0625393004	1
TCGA-BH-A0DP	8.35083626906	24.7533585113	21.1861461213	11.2317355328	2.26974382775	28.9830824436	3.27839693626	6.29727875588	1.7323380509	4.21409054346	8.03059460742	42.8451708165	30.4335634328	7.87500211884	17.4496134186	17.6835051262	72.2376891909	18.4641370058	0.836322479216	116.71879412	14.8689243891	4.79535399433	11.0845687407	6.77968564225	4.83231150297	28.8272085846	0.508449178333	5.18441144295	1.35622240788	8.9653773587	4.12571531353	8.29152602106	3.76823164791	9.25564770472	5.02067780798	13.2339012287	30.0444376707	4.18334538374	12.9400026498	1
TCGA-BH-A0DL	16.0878614572	36.5506672359	11.8658080434	19.1021311711	3.84736334284	12.4548366053	0.740743324681	3.71330710012	0.514246322127	9.68346316779	9.92544259142	38.7197142512	23.5115366739	6.89244653772	21.0180268543	7.51243826233	10.865400016	13.2952905513	1.66977317888	137.141734469	27.5334983439	5.75138883749	7.73028679634	8.53678786353	3.19773907289	30.5229350345	8.03799201164	1.05509523314	2.04941897058	8.10586952978	1.26395568915	4.31938879876	4.71897356567	5.63198135722	6.31099691138	17.2743110286	32.9022003872	7.204974568	16.3207286968	1
TCGA-BH-A0H5	10.5640584904	30.4455361014	18.0031557488	12.1973505805	1.94934651709	21.4084503735	11.3729839225	7.63507846216	2.32133918973	4.38520815989	8.60209527287	54.5040678287	21.4333107904	13.7676123491	2.46116687126	6.76075445098	44.4895656443	41.4421266462	0.915042032248	163.688636583	54.3718252492	5.44444855852	11.4353631792	6.52360547174	2.54411064638	34.9088864591	0.377827247471	3.55241909675	1.93519151126	9.59959960221	2.46631878095	11.4666327441	4.95263381994	24.2135291328	4.18546811765	14.1887565538	30.5118106165	4.94342345573	11.3434318499	1
TCGA-BH-A18P	10.1838360119	10.7320815685	28.0595534555	12.6357912819	1.83499475603	23.5319835613	1.00316275943	7.95967231868	5.8620541735	5.54987187435	8.80936786047	21.8070222697	45.0283243442	11.9807713094	16.4461446451	9.73432889986	53.9535257693	6.53438595206	1.14747832755	196.714924764	5.05011152724	4.577531088	6.50635969329	7.87105474038	4.35929129285	30.7302384816	0.659689610545	4.18916906422	2.08565125621	11.6206445537	9.49750664006	5.09736874832	7.23849892177	8.77359304376	3.74955318678	15.4887864562	38.3686786928	6.43215518167	23.3136029765	1
TCGA-AC-A2FM	4.52003009698	34.9385582698	16.6103220259	9.28935833949	1.98297081162	12.4804651151	4.21894027896	11.80171038	12.2007635451	2.7609468832	23.1342281992	47.6410686441	22.2749024849	15.1903110198	2.35325128113	12.8035448186	24.4925549776	4.65238512763	1.41322581057	135.959081762	18.0824044639	4.59984119232	6.37322201385	13.612961228	2.42769033756	31.6503740573	0.449801589139	1.67189443585	5.04804666293	12.8325303476	1.94267264326	3.9440545962	3.94109303281	10.4590018346	3.36611765243	12.7353761498	45.837081704	6.8394121632	14.9946554965	1
TCGA-A7-A13F	5.82811786992	12.4169320078	32.8475563951	25.4544184827	1.90106693467	13.8018566734	11.7034459067	5.81233056339	1.78867908783	4.56778315721	10.3848992506	33.8194027568	24.7859269931	7.79345436523	27.5267372484	12.894453689	56.3180304119	7.34499609183	0.414023115178	253.565741265	23.5778818442	5.9174000374	4.40313888832	7.62681110863	3.25498503915	23.2013272684	0.26005577924	3.81646902633	2.70058717577	10.9381783384	4.19904323431	5.80069748656	2.3998013392	11.1014830289	4.87395580157	11.2658040487	32.112455656	3.5918005758	12.8199962606	1
TCGA-E2-A15K	8.13630002666	27.9892390435	24.3809662128	13.4664543423	3.08740854618	14.8788702615	8.0687267278	6.41355276554	4.41516836087	3.31130656926	10.0706988324	34.4285549378	46.5884137524	10.4058799255	3.79492137986	12.8631629597	51.8964288952	18.0780902728	1.64960899194	181.004384814	46.2958521475	3.02049775662	7.5070964913	7.63014671299	8.55389924853	34.6589059272	0.501660379355	3.30949065445	2.12561675944	9.82087404704	3.01445475321	3.74914374732	4.89873414086	10.9290987371	8.15302408482	13.9702936434	40.0155132559	6.92864544199	12.6677948615	1
TCGA-BH-A18Q	9.51745288984	22.7914153916	16.6467388696	15.3645876314	3.47879219886	186.404026992	1.22299003807	8.95090642185	0.888052319146	7.88393829547	6.05834969151	43.9356439063	27.8016401594	29.4411566707	2.57282103207	17.5276582629	126.204512237	8.16804289743	1.10992656114	175.592489819	18.3528657306	6.2933656603	10.5347844736	16.093383444	2.65636250375	36.1720188718	0.949076831442	16.9400666653	2.49974401716	10.41044748	0.907826629791	6.88671701625	11.2945708272	25.8934960887	9.29003216447	23.547156506	26.4294143434	4.46955585787	10.9919838767	1
TCGA-BH-A0B3	9.49206330626	20.5594140443	12.2942625699	13.3558862419	3.18082579974	49.7390013277	0.86936705271	9.4265429161	1.06365645473	5.9153658348	5.94239500857	34.4972388352	31.5323083227	8.84310082967	15.1789473429	4.50593013599	57.0625134502	16.2104178108	0.876733122456	264.685709446	19.7865901972	7.39754833369	7.13156388023	16.0876361668	8.2053546956	31.1649518812	9.00782222326	5.8794032169	1.99517734189	9.10631861205	16.3912988627	3.59727532315	8.32328355239	11.1010153005	6.20924169266	9.76163649492	34.7172498277	4.19683341127	10.1553297017	1
TCGA-BH-A0B7	9.35308977797	11.0414411467	21.0600287008	10.8988382146	2.51515792251	43.4582281759	5.33361413586	7.19022247784	2.42735584293	4.94042768441	6.51731211963	64.5771289252	27.554046916	18.1829158934	10.0059789625	10.2124074847	46.4377309463	18.716383577	0.745739030829	164.875255975	27.654225169	10.7147816105	8.55422593471	9.18215411229	5.25108907801	22.3405844388	0.472838791912	7.26095947584	2.02722204009	8.95253825278	4.36781635845	4.85279235074	4.31335349269	13.1264940607	3.71528828249	12.9283568193	37.004806109	6.10596015366	14.2050553954	1
TCGA-A7-A0DB	12.8047576676	10.6517509484	35.4832364737	10.3702040323	0.790227751795	8.13624152757	3.26161627268	11.1369126115	2.80557295456	10.7010491038	2.35359802325	12.6519425273	36.3638005647	9.18790632531	44.2284560129	15.955403112	12.3192277778	3.39097138177	7.76589938389	43.6270655441	1.79168137219	11.4681802479	11.4946341201	6.51061681727	3.47709290602	48.7517878414	0.0401368330721	21.6610134041	3.11651618966	40.6323508441	10.013286051	12.8676000087	13.0117409627	3.02751536935	14.7014914697	55.904852817	36.0112923242	4.32704719782	17.5841358271	1
TCGA-E9-A1RB	4.35664815955	23.3520834574	16.9921593655	22.6103023717	5.42235344397	8.72993770156	0.581431975362	5.61897122047	1.17117023299	6.31045828692	8.6326394905	11.08947241	60.6500751034	10.7223791267	9.53959333904	10.2130886103	30.1970211989	5.77531533901	0.507288249518	176.727734211	10.2546209374	7.58427390036	16.5500637864	14.2722677887	3.19157257237	19.9833367616	0.245728624551	2.01711970878	5.19812078275	9.40152728157	5.42776235488	2.49888386219	4.02620462106	9.31862518241	10.0946064647	21.4721257418	45.5119996154	6.80914533425	13.7699813966	1
TCGA-E2-A1LS	44.2910519683	5.22745495116	18.6870253681	6.73189948774	2.3091876797	7.32556901075	0.0876225168001	2.3387975555	0.982696240413	3.66046240417	3.14691598089	11.1558409454	13.4154158391	18.1449161271	2.33241728328	17.4126514769	40.2659738607	1.31648077016	0.565276264852	116.755515147	1.28558768007	3.05103008161	8.18258830949	10.1689733911	1.73711551594	9.71590374929	0.0746944350045	4.34637607756	3.1229801178	6.09995884416	0.531200001118	1.91759369201	4.7140904913	14.3161002634	5.63003426677	9.69670985406	19.15675348	4.22542914555	5.50331670496	1
TCGA-AC-A2FF	7.6946358617	16.2303899737	25.9789838511	10.0643182519	2.56333687128	92.8577127204	10.4044867941	11.9316948383	1.60944954584	6.39785263404	7.46663034895	94.6920991683	25.4502884457	12.8500280569	6.03117000482	11.0262156672	85.9118683165	18.060945263	1.30018011127	134.723439195	18.5999321046	6.35972015342	11.910462723	7.126149564	4.73489366911	21.6399481711	0.791568184607	6.74109728062	2.25004014257	10.1698347879	5.00202849427	8.59741417248	4.76464223082	11.2059910306	4.76627172523	19.0468302141	30.720531767	4.70973552249	18.0784578033	1
TCGA-BH-A18S	7.87992071531	17.2816111382	39.458528019	13.0251914256	2.09660652762	2.77680500022	8.64491548362	2.79131529377	0.965130789129	3.72707164969	7.32243782317	14.2795885606	28.2652030644	7.15617703751	4.89215068249	13.7775225647	11.8605458719	3.54422658701	0.987025998709	129.125601531	43.3362526702	4.2761352521	12.9431475719	5.6758849832	0.849379811074	21.4876811182	0.10613198968	4.7281641291	2.7469536812	8.13202220201	0.782789091563	5.88746321127	3.09486828481	9.1020510168	7.85940587216	14.789215369	27.4166507122	7.11635069099	12.2590260906	1
TCGA-BH-A1EN	8.28398609625	19.5646018922	18.1826736492	9.82119131857	1.50350851551	15.1620471719	0.778749138539	7.85531801239	1.80492404004	4.66092365317	8.22555958895	28.464369402	28.5163545534	9.52418266263	6.46716802655	5.98982970718	44.974048503	3.8771454322	0.748774910801	161.413408862	9.60442224846	7.17058466333	7.16834996612	7.66394596105	3.21730352965	10.6111829748	8.82904068788	11.5161202607	2.76490943516	4.74473637701	5.10486477802	18.158344519	3.09367366643	17.7289968687	2.6869601155	6.01754322803	39.8195401517	4.76853627119	26.4467082205	1
TCGA-BH-A0DG	6.08507582712	24.6838205507	17.3370787252	6.50888000057	2.0765957207	73.7174230336	2.91937178038	7.86223206487	3.83538376271	4.81700523875	9.7882934001	49.2850772232	25.6286551469	9.85246297529	21.1637325404	15.7562799521	116.694604273	15.0518004528	0.779460977419	149.750621581	23.9629647274	4.6320645879	9.14567980339	5.37621380837	10.4135659336	17.2483605847	3.64918496501	6.88961472755	2.128238808	10.7309331866	15.1406055954	8.06962589619	4.405178728	8.76537195899	4.04686392319	7.67143099659	24.6353134192	3.62284381176	9.9917501589	1
TCGA-BH-A0DO	12.0810847848	16.1640968854	24.8495325465	11.5952108838	2.23977334985	18.1013920793	3.07738335719	7.5640631788	2.91096076641	3.80300266349	6.68292778437	39.1739223348	27.4559704605	10.5634557971	7.52353596624	36.3471866582	31.8138266777	5.43380951765	1.15597112989	98.7417779874	4.93090335675	5.36810778995	11.5144026222	5.48548974467	2.17013625138	43.8577651313	0.91734437933	12.4687412418	1.73056313357	10.4400138052	1.46714084779	4.98183857801	6.19060317577	11.725034641	6.86184052752	19.1998597869	35.4850246852	4.85053986518	14.2502173424	1
TCGA-BH-A1FD	4.31355899692	11.044738384	25.8803537674	13.0114853174	1.7126964362	19.4333727058	11.0638991007	4.49707257499	1.21770067893	6.15561527556	8.41326124946	15.7266804836	44.9143349089	6.22518107237	13.4576281123	6.46417549128	52.6483662578	6.60416574562	0.577884679113	157.783703362	3.59385650193	4.35851984333	9.79189894639	4.77330747747	3.47063091265	18.0010963438	0.247183605907	2.62693790549	6.88105575023	10.3030367765	3.28202722102	4.61052884239	7.62227906187	17.4375043043	7.27357615884	23.3770654409	45.0370455798	3.84143373733	25.1350196058	1
TCGA-BH-A1FJ	8.54345052326	15.4091392521	36.5918405924	26.1480640018	1.95066527085	21.2934622566	9.70909406177	4.05656111654	1.33089997296	6.55706033635	7.49736596625	24.207444904	29.7735780679	10.2545093096	9.28183653677	16.3306051444	16.7992626183	2.30471781261	1.33454199038	192.785545676	4.15372364648	6.02881333763	12.052094025	8.45171271176	2.52913750592	26.7978257705	1.84876159383	9.88725650424	1.79980446753	12.4466165159	2.74080617216	7.58630931327	2.85067529209	7.43521558837	4.12113130851	20.1383698314	28.324854403	5.97554574224	26.6680645851	1
TCGA-E9-A1N5	6.17068952455	16.3914972584	25.1346510587	11.5209004197	3.65069052031	50.963964656	13.1303474183	6.83780433965	3.96383187612	6.61423502087	10.5017317247	51.1756166379	49.5949953249	12.787365752	16.7591186684	8.09093167296	140.175991452	24.5645171079	1.13104720397	158.977083024	85.9264243805	3.74091697255	6.92338227668	7.80303249803	6.7622871818	47.6592502221	1.16749729954	3.21648962727	2.2144963051	7.02622703575	10.8433345536	6.12930953694	2.77254894217	10.9870668404	8.71397842046	15.8641321016	37.14684282	6.68311596307	14.9581579986	1
TCGA-E2-A1LH	8.27545571108	24.1749013778	10.0336227547	9.89265797755	3.80741938084	32.5855993799	0.832757713021	6.00043143246	2.82598869334	3.52950069672	14.7225056368	56.9377314925	12.3777041088	15.4461293863	5.2208265174	7.26384741064	87.3913934242	24.0450011165	1.22018631047	159.447561525	18.9619504691	4.32594655712	12.1467867271	12.3549580141	5.11553498243	33.908609576	2.60957090026	1.10773833651	3.34140711287	8.18711488665	1.13961205862	6.18676999771	1.86063731693	19.3643892889	5.02104772245	14.9767010804	32.442586407	5.90482959858	6.03629242696	1
TCGA-A7-A13E	16.3829826038	3.91540832025	37.654683433	13.3966338265	1.31665943611	5.28406273292	0.728996921655	9.36693774091	1.28283213727	17.3632475544	2.67730330684	10.6193840628	22.9800805901	11.3753274499	41.1914107302	16.2443812634	6.86772716733	1.7324449744	6.25967671858	40.0952806521	1.80620425512	14.6823647824	27.4197770086	10.4760625165	1.42214106683	7.01822417747	0.383041888756	10.550962461	4.15041037597	33.8115869881	4.93615499676	21.2484947774	14.9002055009	3.93636912919	15.1606602111	38.4120866693	41.0358185052	5.42487171435	20.1117573327	1
TCGA-GI-A2C8	10.763872707	17.096028156	29.5918123871	8.61990218598	1.92632903684	39.2908866707	2.00044346664	9.13034956254	2.64444315186	3.86872477215	6.01378888112	33.8100689172	31.6532089168	7.91857773684	27.8128571199	35.0821719568	64.1858875498	11.6502643486	0.901879482315	88.0286633278	21.8126010462	3.37376378303	10.8854153317	5.9933921322	6.56427588045	19.7935638377	0.321832106493	2.45985320272	1.38677383407	17.0218463971	5.44446392288	5.05650259838	5.30371688732	8.73829242086	3.00995261522	9.52127087255	32.3050136894	4.31786934141	18.0667716083	1
TCGA-BH-A1EU	11.3858241403	15.981651579	31.2592209465	14.2244814695	1.48612108536	33.1375032091	10.2261336069	8.28521466393	2.02436360794	7.45897285653	5.66738626258	46.3042019899	33.0465786183	8.43037841641	5.14654754221	13.3090084003	43.0414286303	16.0274520029	1.43043409114	95.3914330637	196.997293592	7.69816198692	14.3546230991	7.71349588985	3.96324864752	22.5085265408	0.23969445931	10.9754862807	1.5832133742	11.1020444716	5.75209062141	12.8098103176	5.07776810634	9.59581418959	7.55380325702	26.7518276118	35.2356734563	5.47313096453	18.6588777968	1
TCGA-BH-A0BQ	10.7325811811	30.8600105036	17.4315619719	10.4967046288	2.35271314935	40.9241712804	8.04839302432	5.75213945786	2.28447276801	3.85146241282	9.149402124	60.5340490914	29.5535446739	11.5102902696	12.3846606047	13.9276278371	88.9099777004	19.0252555042	0.699804871653	227.350733046	11.45277464	4.19968762478	9.36645016353	6.07071088079	8.03194053275	27.3829499471	0.336294122411	5.58363895294	1.91099823	8.73043138013	7.65180475613	5.77907339262	3.04261336738	14.6408841817	5.26230213969	9.10334932028	24.0208911424	4.44962576603	9.4424868796	1
TCGA-E9-A1N9	7.14054418242	36.3138108395	17.8454619437	10.8546987274	2.72028962873	31.6067274386	1.67499844373	6.85196742783	2.89960788656	7.02153002523	11.7596742151	30.2891196602	27.2513205455	20.5173505735	13.3941521387	9.49446649818	38.5443564908	6.52109268981	1.07660191535	125.916927999	3.17600322025	6.63310719972	6.73815208771	11.2794866391	6.07874306422	22.8299926956	0.475107867403	7.0787522559	2.18395979852	10.3587954823	7.34669402547	4.71322199625	10.3070471347	9.87604576607	3.62938898264	14.9781839858	51.460188197	5.04436619689	22.45982737	1
TCGA-BH-A0B8	5.96244957419	17.4176258413	18.6199460506	9.06556378376	1.84319202292	17.4537783031	17.2638483546	6.52186706034	1.32262218034	5.85436211746	8.49101308558	16.8459434813	44.1482861536	7.43715577501	7.64013235839	13.2080285936	30.7461901318	4.8230302248	0.74752307045	160.623856984	3.23302988491	4.14292928355	4.74440509142	5.87242474939	3.12808253999	27.7103195625	6.26965483392	2.63943418148	4.07874670418	10.0933398208	3.74867248338	9.18825860212	11.123371035	8.91762823691	2.98186773382	8.07529971896	20.2729795018	3.49449860744	19.2027422022	1
TCGA-E2-A1BC	7.72412897636	13.409995387	26.5218594688	7.55207583711	1.28008833125	55.8553191421	17.6813722995	6.15122974071	2.09970235394	5.55506251944	6.66491739306	48.8483750474	39.3829299571	8.17263280011	22.4381083704	13.497861606	46.8247694457	7.80443520568	1.23217793681	159.435352881	2.45145445502	7.09034824483	13.5278390832	6.43770860818	5.42481224347	26.0476719816	0.04967007832	8.21414738982	2.32393718507	8.25164173992	9.0804096136	8.9433678986	2.6664405422	10.4746678747	5.62340510339	20.3119582747	29.2369857894	6.3655081136	18.5066700342	1
TCGA-BH-A1ET	7.93819175441	11.1968215056	31.643070668	10.0733645689	1.41515602718	25.9842517954	15.9255903753	6.38960397847	2.93375269709	4.49523655758	6.69038233304	30.8348194764	53.4390668039	6.79054086252	17.6507928314	13.5593165942	19.254169159	6.26381503435	1.11287991025	106.606777253	321.536197238	9.99445439651	12.6898714381	10.2649606024	2.49238696367	15.7957913691	0.21870528928	9.48210334944	2.11933222339	11.8709788112	5.39095858737	10.4927185175	6.19395481526	8.43179308791	6.67503300969	19.0854749766	39.1851711442	7.36813947355	25.4028677383	1
TCGA-BH-A0AU	7.71129121949	24.6899822006	21.2396770039	6.60615020326	2.38044346906	29.933505635	10.2418585741	8.60336835673	1.52377057526	4.80448314957	15.8358538375	26.2341285217	40.1505307639	7.37417916533	12.8362291662	4.77150121604	87.2608877142	12.3076733496	0.627129593699	122.215637091	15.6523182966	3.87464571435	7.93538014891	7.55005189288	6.20180866036	24.884071479	1.62842840542	3.30525441527	3.03463313913	9.42398936365	7.44456046993	10.3518374225	3.49780451823	6.95471965145	2.44622502822	10.9322344429	25.0676613424	7.42754232136	15.8557839698	1
TCGA-BH-A1FU	8.66099363834	12.4622256106	20.0768861287	11.3253060553	3.13224233715	49.0091857173	1.72132072551	14.2464888492	1.69858135368	6.39481167983	7.48690142786	44.2528483651	34.1312301514	12.3109832219	28.1310832494	9.15462467523	70.0000194167	11.1974172222	1.15338936018	138.560094617	10.2710953289	7.89302819411	10.320098724	14.0754930025	7.33625857046	21.0307135044	0.691006656838	9.82137895422	1.49906349423	11.053157881	12.0264511479	4.97566766486	3.99860022164	11.4481187345	3.27682957927	12.8805114612	27.8418905276	5.5355786633	16.0045422908	1
TCGA-A7-A13E	6.97702901154	12.9728991396	22.4017573886	9.28625597969	2.96177531523	10.729693724	0.31648993096	13.4077656571	2.97360693879	19.1493338231	9.81658072508	44.7360101655	20.6016135546	20.40325312	17.7013659346	18.4634210649	17.8029625637	4.60107848704	2.49784040359	97.8211757697	2.04611045574	6.97174558879	31.5772421992	8.81474754312	3.37371253491	14.1350586281	9.98238107413	18.8325056584	2.23252207326	12.2636407132	5.93408505689	3.90425104727	11.7961488556	4.59947005826	10.5315029024	15.2170644185	28.7422199242	6.65449752144	17.1177329346	1
TCGA-E9-A1RI	8.35735008842	15.2394838886	32.3894836083	11.3855620926	1.84274688013	43.6350404477	10.7611263511	5.66300968448	1.56134253627	5.57688287945	8.05587017394	34.8659639754	36.0199601696	10.1502574095	32.0094657964	12.7200721859	64.9410584625	8.36843289342	1.2847069973	142.903314198	8.90398460454	5.48242010096	14.916273056	9.5150040791	7.96305904784	31.2870224851	0.231926562894	5.23537659688	2.61180510534	13.6182032018	12.1411310255	8.8478371204	3.03973874151	8.21836625741	6.60077546066	27.1944268904	35.2895914167	6.2395047734	17.3474090985	1
TCGA-E2-A15I	7.92659251944	20.9402656747	21.7361160812	10.5898911777	1.95587539449	17.7615144688	10.0933615021	6.24338998003	9.01557149129	4.05694343174	6.35928905794	21.2207587489	45.2390782969	9.30761075924	10.1524167781	10.5157982868	34.6652096315	10.2188869407	2.2182787699	106.150226669	8.86950871866	6.75736917901	11.6893321877	7.63493443283	2.89320633761	59.5141962738	0.390908030043	10.0225297088	1.81980343922	12.6239064719	2.73605754872	7.42310546079	7.74418253618	5.74393325299	9.51782244187	28.74231643	51.2679660571	7.7878875049	19.9836569329	1
TCGA-E2-A15M	9.98446553424	12.7278732435	28.0157999466	14.5389666689	1.34841148875	45.0037045015	4.60234302258	6.82009609007	1.93263555622	7.5408673166	5.89067372079	46.1670398394	36.7015120769	9.21438060116	15.8876646646	42.2150191931	61.4008965574	12.8880790757	1.17490382192	166.038899765	10.9406765785	7.39321546424	12.8367673059	8.26839571888	3.94841711386	20.4019301051	0.48839432964	4.64965392715	2.0141984309	10.4674502674	6.10364538471	9.62831022837	6.91077309266	12.0686968721	6.98447845135	18.5070227365	38.1542775696	5.1551737975	21.2914928852	1
TCGA-BH-A0E0	5.61656030391	20.6222336784	4.82420494301	8.3560066471	4.21391714206	5.22421694888	1.62725182574	7.79387606474	1.02019009522	5.06683189249	9.84550061621	28.3919097397	14.1089041919	6.37746230318	1.71937850338	6.71570821911	17.7968682048	7.52050084113	0.714911399459	141.878269741	3.48620872283	15.5531270952	18.3509662848	10.1451646952	2.18546504383	31.1935353722	0.34604157809	0.89487017362	1.79620040809	7.84365801546	2.64108602917	3.03882776309	8.55243814443	7.49706483032	2.19241251954	11.4834927203	33.0230168122	4.96830854857	15.3618208376	1
TCGA-BH-A0E1	6.89732103611	10.4315753275	20.4855776673	16.1888358288	3.36939708844	19.104747548	3.86898851578	6.8199383839	3.15919437113	4.58455061696	8.44803609218	36.4730062331	23.5159509919	7.16286235383	5.65459470868	13.8682971959	36.4657371624	4.0441856226	0.653536815651	192.331747485	852.329449332	8.02057343576	10.0613201656	8.27510912973	4.70001847428	23.3711284758	0.470693585373	6.41331404296	2.73329656838	9.25693039886	5.83744990958	6.34800774446	4.96435940963	11.0334022814	5.57044330358	7.93776422834	34.3693055	6.50331124961	14.8969375206	1
TCGA-A7-A0DC	8.34649973775	5.00935486177	35.4975492202	8.77850580894	1.0494922106	3.40735031822	2.18660093791	7.21189615551	1.57663490845	4.31839458151	13.5893560257	12.3061874133	66.8905408726	9.47307029675	6.30779514045	56.676499737	5.011976917	0.539494596914	2.97736609587	75.1076951739	1.36939714078	3.5220763761	6.25155867725	11.3468302639	1.02760880157	15.8179755709	2.29071959448	19.5456950204	4.31773279518	13.4968804622	2.33179798857	11.1659585655	6.75598451381	2.47686324185	7.93041522914	17.2652260292	40.1470877148	5.50327030535	29.3311435684	1
TCGA-BH-A18U	7.47392131353	35.1350502723	19.3061008302	18.7678291381	2.98365009791	23.429532674	7.4490972427	7.72282888355	1.194853897	5.72356144736	11.783290068	18.5059579064	44.2497931992	5.84150886462	15.4836465452	8.10892253169	28.6242027962	7.21915855766	0.831163733614	119.911148624	10.4241039623	7.11528491073	18.118297907	7.43132695141	3.76244899771	18.1545976789	0.156708927694	1.88819814681	3.79080718288	22.000451539	4.05032798553	5.52987053106	5.06349470166	9.08460542462	5.37851030403	16.3120382786	38.7581601105	4.39887557731	15.095804676	1
TCGA-E2-A1LB	5.30253503746	16.0175356789	18.698407082	8.86399357728	1.26540281942	36.636725021	8.47325160244	6.83224204542	1.31230098827	2.85211649995	6.70124673054	18.8276505406	20.1318682979	9.74086579607	8.21791078883	6.68635091788	45.2887024032	8.0592995064	0.563980541391	137.680288347	13.2711407779	9.29162991794	9.27763537801	4.72690693971	4.78948734697	37.5220904812	0.188577333972	3.75034126921	2.12754539968	7.76811341546	3.73079304368	3.37269630954	3.06476333567	11.2960119866	4.85057494017	12.3657758135	25.5412651393	2.50650945837	10.5855200684	1
TCGA-BH-A0B5	7.84343392033	27.1061227876	21.2642741142	13.728163182	2.65784090158	31.7187566693	5.78741461106	7.67291227469	8.26347361774	5.3466977066	8.80480366403	35.331255915	30.7397572317	12.7732878866	11.7944607254	12.0287765276	75.8116991983	20.8761454144	1.01262366534	203.526164229	8.32649624049	4.49879882313	8.76205006576	6.4985661725	6.42291221234	40.1444290699	0.252361749069	4.5265214861	2.51766710061	12.3720371388	7.59470011536	6.96604715338	4.1134807405	9.69557137593	4.53999829784	18.608204155	41.0618444903	5.52372959417	18.7466422091	1
TCGA-BH-A1F8	11.8816803189	41.5312211483	50.2999541924	27.4732256321	1.46228330619	13.0031040115	18.9245724803	3.03616800383	0.850095598708	7.40327323182	5.95233204508	7.81882744343	69.607084436	7.30432783121	15.8343324514	4.75151127795	27.7308384659	1.52221971088	0.743357121981	80.9079573738	5.84301122529	7.22690795029	10.7906257268	11.3654001821	1.99351557701	9.57194747733	0.225346561655	2.50591602392	4.44500891372	18.5919947932	3.90789088898	13.0813266053	10.6191987795	13.2715407292	4.12764944938	15.2827881449	24.7235510106	4.22455075078	15.8695473614	1
TCGA-BH-A1EO	8.33670721169	13.2649960318	31.2034342122	9.14447515867	2.07840651053	55.6566518299	12.0197317234	6.63030164282	1.71486386131	5.64276742552	16.4809672558	40.2971848782	34.1761964062	10.0804170433	19.2292659518	11.1765917223	117.166388573	12.9759991186	1.14145843054	89.3597603324	9.15809138256	3.290925866	11.4254975394	11.2705250051	8.88034606592	11.6223348722	0.0344150716849	3.77248049071	1.07917261124	9.76335848393	13.4726452913	6.38817027199	3.18687793107	7.09308744604	3.80662249684	17.4831459078	41.162759206	5.05691375384	15.5496132857	1
TCGA-E2-A153	7.97924919612	28.530378447	19.5629697272	6.98983400907	2.06889133601	88.7465691013	3.10648802968	6.52888676275	0.992736936768	3.43331887726	10.847097144	44.4729859842	24.3308140999	8.65376727462	27.8049013352	17.8668101442	102.483307261	14.3990418374	0.894085497293	177.117094513	189.513859055	3.21520897263	7.62272154663	6.91645786255	9.56108371628	20.921486637	0.634566518351	2.56378340672	1.81988906697	8.32842935195	8.70297729224	4.87459071844	3.22735586674	7.09471637222	6.29311253545	10.2773353101	21.1940311327	4.18589227904	11.2938167332	1
